userName,score,content,at
A Google user,1,Have been trying to open my app since yesterday it not opening I uninstalled it nd installed it back it's still not working,2025-02-20 16:33:34
A Google user,5,Better,2025-02-20 16:28:31
A Google user,1,I can't ever forget a day I fund to my betting account I send 2 thousand naira and moniepoint did not credit the account and they debit me till now I don't see the money this is a bad app,2025-02-20 16:18:13
A Google user,5,Excellent app,2025-02-20 16:03:56
A Google user,5,Great,2025-02-20 14:48:23
A Google user,5,It is going app,2025-02-20 12:45:43
A Google user,5,Nice one,2025-02-20 12:23:03
A Google user,5,It ok and good,2025-02-20 11:15:33
A Google user,5,Amazing,2025-02-20 10:03:12
A Google user,1,Well this is my first time soo i don't know yet,2025-02-20 07:08:36
A Google user,1,App keep crashing after Sign in,2025-02-20 06:19:44
A Google user,2,This app is a great for me,2025-02-20 06:07:34
A Google user,5,Good,2025-02-20 01:47:00
A Google user,5,Its amazing appreciate,2025-02-19 23:11:00
A Google user,5,"Everything is perfect ,and faster ,I love the app ,is the best so far",2025-02-19 23:09:20
A Google user,5,Good,2025-02-19 20:51:31
A Google user,5,The best,2025-02-19 20:47:01
A Google user,5,very good,2025-02-19 19:20:47
A Google user,5,Nice,2025-02-19 18:49:51
A Google user,1,I have been trying to upgrade but it's not working 😕😕,2025-02-19 17:56:05
A Google user,5,Best,2025-02-19 17:54:39
A Google user,5,Nice 👍,2025-02-19 16:33:20
A Google user,5,I enjoyed the app,2025-02-19 15:20:48
A Google user,5,Nice App,2025-02-19 15:07:06
A Google user,5,Very good,2025-02-19 13:21:23
A Google user,1,"These guys are so terrible at customer service. There is practically no way to reach them. All the phone lines never go through and the don't reply their emails. I don't know how CBN could give people like this a license. They're so terrible and poor at resolving problems for customers. Please, don't put large sums of money into their accounts. Because if something were to happen to your money, there would be nobody to hold responsible. If I could have given them half star, I would have!",2025-02-19 13:20:13
A Google user,3,Perfect services,2025-02-19 12:10:55
A Google user,4,My moniey,2025-02-19 11:02:10
A Google user,4,Not very satisfying,2025-02-19 10:34:30
A Google user,4,"I love this app so affordable and easy to use,just picked an ATM card for my self and it's working smoothly.",2025-02-19 03:48:39
A Google user,5,Excellent,2025-02-19 01:26:43
A Google user,5,Good,2025-02-19 00:54:15
A Google user,5,Very good but unable to update on my device,2025-02-18 23:20:05
A Google user,5,"I don't know why since last week,I can't withdraw for clients more than 100k at once,an it's not like that before,why now??",2025-02-18 22:59:15
A Google user,5,Very fast and reliable,2025-02-18 19:19:49
A Google user,5,This app give you what you want in terms of savings,2025-02-18 19:05:20
A Google user,5,Excellent,2025-02-18 17:27:49
A Google user,5,I needed it,2025-02-18 16:49:19
A Google user,2,I can't access my account...,2025-02-18 15:58:41
A Google user,1,The charging rate is too high,2025-02-18 15:22:38
A Google user,1,Very bad,2025-02-18 13:37:43
A Google user,1,Very trusted,2025-02-18 12:49:59
A Google user,5,Excellent,2025-02-18 12:42:02
A Google user,5,The log in with passcode to enter moniepoint business usually malfunction,2025-02-18 12:41:42
A Google user,4,Good,2025-02-18 10:21:58
A Google user,4,Good,2025-02-18 10:05:55
A Google user,5,Nicely,2025-02-18 09:43:58
A Google user,5,excellent job,2025-02-18 08:02:13
A Google user,5,Nice banking and super service LLC,2025-02-18 00:17:10
A Google user,5,Good,2025-02-17 23:50:50
A Google user,5,easy and fast,2025-02-17 22:05:56
A Google user,1,It's very hard to get into the app account Am disappointed,2025-02-17 21:50:42
A Google user,5,I love it,2025-02-17 20:55:14
A Google user,5,Is streesful,2025-02-17 18:35:48
A Google user,5,This is the best app,2025-02-17 18:06:38
A Google user,5,Good,2025-02-17 16:41:51
A Google user,5,I love the app,2025-02-17 16:40:21
A Google user,5,Genuine,2025-02-17 15:58:42
A Google user,5,Everything about the app I really love it everything about it is very perfect I recommend this up to every POS business out there,2025-02-17 14:34:32
A Google user,5,Moniepoint is trusted bank,2025-02-17 14:30:51
A Google user,5,Very good,2025-02-17 14:05:03
A Google user,5,Highly recommended,2025-02-17 14:00:17
A Google user,5,I love money point,2025-02-17 13:49:04
A Google user,1,Unable to reset password,2025-02-17 13:14:17
A Google user,4,Good,2025-02-17 12:26:39
A Google user,5,The app is good,2025-02-17 12:13:48
A Google user,5,Nice 👍,2025-02-17 07:35:34
A Google user,2,"very poor, I've been trying to update for a week now without the app coming up",2025-02-17 02:53:13
A Google user,1,I love this app But is not the app that is borrowing someone money,2025-02-17 01:58:20
A Google user,5,Very good,2025-02-16 22:20:12
A Google user,5,Best onlie banking ever,2025-02-16 20:44:01
A Google user,1,"Pls my app has not open for days now, and if it does opens, it will not load my account balance",2025-02-16 20:32:23
A Google user,5,Monipoint is the best 😊🤭😊🤭,2025-02-16 17:16:01
A Google user,5,Excellent,2025-02-16 12:56:14
A Google user,5,I love this app so much is like it charming me,2025-02-16 12:14:10
A Google user,5,The app nice,2025-02-16 10:19:32
A Google user,5,"This is the best application so far, I love this app so much, anybody else can use it because it is very easy.",2025-02-16 10:02:57
A Google user,5,Nice,2025-02-16 09:13:33
A Google user,5,Exceptional in financial and banking services,2025-02-16 08:32:30
A Google user,5,I love it called moniepoint and it good,2025-02-16 08:01:55
A Google user,3,It keeps asking for updates.,2025-02-16 06:47:11
A Google user,5,Great,2025-02-16 01:51:36
A Google user,5,Excellent 👍,2025-02-15 23:16:52
A Google user,5,I'm interested it because is the best👍💯👍💯,2025-02-15 20:44:36
A Google user,5,Excellent service,2025-02-15 19:10:43
A Google user,1,"It has been a very good journey with, especially the network,please continue with the good work love it.",2025-02-15 18:25:16
A Google user,2,Nice,2025-02-15 16:55:59
A Google user,1,"I have been trying to reinstall this app but it is not working, and some money has been sent into my moniepoint account. What should I do at this point? I only saw the alert in my Gmail.",2025-02-15 16:28:28
A Google user,1,It's very good,2025-02-15 15:27:07
A Google user,5,Good app,2025-02-15 15:07:27
A Google user,3,I haven't use it but hope this bank app will be nice,2025-02-15 12:47:10
A Google user,5,Hundred percent good👍,2025-02-15 12:46:14
A Google user,5,Good and resourceful,2025-02-15 12:20:00
A Google user,5,"it's the very convenient But sometimes transfers are always pending,the app close it self sometimes",2025-02-15 11:05:58
A Google user,5,Awesome 👍,2025-02-15 10:40:16
A Google user,4,It's really good,2025-02-15 08:36:21
A Google user,5,Excellent,2025-02-15 08:06:31
A Google user,5,Love it,2025-02-15 06:38:03
A Google user,5,The very best in Nigeria,2025-02-15 05:55:28
A Google user,5,Excellent thanks,2025-02-15 04:32:12
A Google user,3,Very good,2025-02-15 04:19:50
A Google user,4,"The app is good, but takes time to load",2025-02-15 02:31:45
A Google user,5,Good,2025-02-14 22:55:31
A Google user,2,Very nice app,2025-02-14 21:57:53
A Google user,5,It was easy but quite unpleasing to me,2025-02-14 21:19:44
A Google user,5,I love this app,2025-02-14 19:54:02
A Google user,2,"I gave this two star just to fulfill all righteousness. Please why are you guys finding it difficult to change my phone number on the business app. I've done all what you guys instructed me to do and my phone number still hasn't been changed. I did the affidavit like I was instructed to but still nothing has been done on it. And I have a pos from you guys which is attached to this account, please you all should do something about it, if not I will gladly storm storm any of your office branch.",2025-02-14 19:48:57
A Google user,5,"Lovely 🌹🌹, fast and reliable go and get one for business's.",2025-02-14 19:34:13
A Google user,1,Never will i ever download this app again i transfer money into it and i couldn't see my account balance for over a week i have been trying but nothing please you people should refund my money pls,2025-02-14 17:58:53
A Google user,5,Fantastic 😊,2025-02-14 16:36:10
A Google user,2,Monie point is the best,2025-02-14 16:23:20
A Google user,5,Reliable and convinate,2025-02-14 15:45:50
A Google user,1,This moniepoint business app not not working on my samsung note 3,2025-02-14 15:27:23
A Google user,5,Good,2025-02-14 15:25:08
A Google user,5,Good app,2025-02-14 13:53:27
A Google user,5,Good Very good,2025-02-14 12:44:24
A Google user,1,I s not working,2025-02-14 10:24:28
A Google user,3,Please i can't open the app and my machine and card are also restricted,2025-02-14 09:24:13
A Google user,5,I too love moniepoint,2025-02-14 09:23:12
A Google user,5,Smooth transactions and stress freee,2025-02-14 06:13:04
A Google user,1,This is not cool Ever since i switched devices my monie point app has been blank People send money there and i cant access it anymore Its frustrating.please do something about it fast,2025-02-14 04:16:56
A Google user,1,Pls I'm trying to login is not working,2025-02-14 00:21:16
A Google user,1,"Just have to delete this useless app,what do you need my location for?? Why removing money from my account always instead of adding, going back to OPAY",2025-02-13 23:00:51
A Google user,5,Very Happy,2025-02-13 22:51:28
A Google user,5,Very good app,2025-02-13 22:09:50
A Google user,3,Very good 👍🏻,2025-02-13 21:59:33
A Google user,5,Good and excellent service,2025-02-13 21:24:16
A Google user,1,The app is very very fine I like it every thing about the app is ok,2025-02-13 21:11:06
A Google user,5,Wonderful job you are doing,2025-02-13 20:47:46
A Google user,3,Its a very good and fast app,2025-02-13 20:05:44
A Google user,4,Good app,2025-02-13 18:55:16
A Google user,1,"I don't know, but I think this app is the best",2025-02-13 16:57:59
A Google user,5,Very good,2025-02-13 16:53:52
A Google user,4,If u want to withdrawal ur bonus,2025-02-13 15:35:29
A Google user,5,Good the is so fast,2025-02-13 13:42:49
A Google user,4,Good,2025-02-13 11:35:30
A Google user,1,Why can't I recover my account since last year it's has been giving me Login failed since 2024 It's seem this app they're scammers 😟😭😭😭😭😭😭,2025-02-13 11:26:24
A Google user,1,"I'm not appreciate with this update, is not working always is exit after I open it I can't do anything",2025-02-13 11:07:07
A Google user,1,I can't transfer money to anyone they keep telling me issue restore soon,2025-02-13 10:53:36
A Google user,5,How to borrow money on moneypoint,2025-02-13 09:59:23
A Google user,5,Dependable and fast in transactions,2025-02-13 09:38:55
A Google user,5,I am enjoying using moniepoint,2025-02-13 07:30:29
A Google user,5,Great,2025-02-13 06:44:14
A Google user,1,It's fast and safe,2025-02-12 23:56:58
A Google user,3,Find my accounts,2025-02-12 22:23:15
A Google user,5,This app is very good,2025-02-12 19:52:50
A Google user,5,Everything about the app is awesome,2025-02-12 19:47:08
A Google user,5,Great product,2025-02-12 12:17:28
A Google user,5,The best wallet,2025-02-12 11:47:15
A Google user,1,Una app dey very horrible.... It takes longer time to open..... The dull no be today.... Una no dey use other people apps and see how fast it is. Abeg make una urgently do something about it.,2025-02-12 11:32:17
A Google user,5,Smart and reliable,2025-02-12 11:24:22
A Google user,5,Very fast and reliable,2025-02-12 10:45:25
A Google user,1,upgrade the use of the app,2025-02-12 08:47:47
A Google user,5,Very good app,2025-02-12 04:40:12
A Google user,3,The app works fine if you have good phone. I mean a phone with higher Speed and storage... My problem is only 1... Am qualified for a BUSINESS loan but the BRM keeps telling me I don't have a bigger shop to collect... As POS agent you don't want to help us.. We don't need millions to run the business.. You need to step up and activate different loan offers for POS agent For this I rate you 3 stars,2025-02-12 01:56:28
A Google user,5,Reslly reliable so fast At All time's,2025-02-12 00:57:19
A Google user,5,Tanks moniepoing,2025-02-12 00:24:05
A Google user,5,Not good with this bank becuase i cant login my account,2025-02-11 23:45:29
